triplet_id,TGT_item,OTH_item,X_item,speaker_TGT,speaker_OTH,speaker_X,language_TGT,language_OTH,language_X,TGT_first,dataset
EN_TRIP1269_1,EN73.wav,EN193.wav,EN749.wav,EN-participant6,EN-participant6,EN-participant2,EN,EN,EN,True,WorldVowels
triplet_FR154,1s_french/14105_sliced_2326.wav,1s_french/17805_sliced_282.wav,1s_french/8660_sliced_284.wav,F06_N,F06_N,F02_N,FR,FR,FR,False,zerospeech
EN_TRIP4083_1,EN250.wav,EN124.wav,EN1439.wav,EN-participant6,EN-participant6,EN-participant3,EN,EN,EN,True,WorldVowels
triplet_FR2916,1s_french/16739_sliced_397.wav,1s_french/13704_sliced_2565.wav,1s_french/3650_sliced_10008.wav,M08_N,M08_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1107,1s_french/7519_sliced_2761.wav,1s_french/9925_sliced_2762.wav,1s_french/373_sliced_2763.wav,F03_O,F03_O,M01_O,FR,FR,FR,True,zerospeech
TU_TRIP1406_1,TU77.wav,TU69.wav,TU45.wav,TU-participant4,TU-participant4,TU-participant2,TU,TU,TU,True,WorldVowels
TU_TRIP3216_1,TU147.wav,TU184.wav,TU37.wav,TU-participant3,TU-participant3,TU-participant2,TU,TU,TU,True,WorldVowels
BR_TRIP16155_0,BR614.wav,BR570.wav,BR783.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,False,WorldVowels
triplet_FR1760,1s_french/10636_sliced_571.wav,1s_french/5988_sliced_1509.wav,1s_french/9733_sliced_149.wav,M07_N,M07_N,M01_O,FR,FR,FR,False,zerospeech
triplet_EN1654,1s_english/17503_sliced_1638.wav,1s_english/8195_sliced_1637.wav,1s_english/5494_sliced_916.wav,188,188,5189,EN,EN,EN,False,zerospeech
triplet_EN623,1s_english/17899_sliced_1867.wav,1s_english/4547_sliced_1868.wav,1s_english/14056_sliced_1869.wav,1571,1571,2741,EN,EN,EN,True,zerospeech
TU_TRIP8405_1,TU50.wav,TU56.wav,TU183.wav,TU-participant2,TU-participant2,TU-participant3,TU,TU,TU,True,WorldVowels
ES_TRIP12737_1,ES293.wav,ES318.wav,ES125.wav,ES-participant5,ES-participant5,ES-participant4,ES,ES,ES,True,WorldVowels
EN_TRIP3354_1,EN181.wav,EN22.wav,EN962.wav,EN-participant6,EN-participant6,EN-participant4,EN,EN,EN,True,WorldVowels
triplet_FR34,1s_french/15719_sliced_1765.wav,1s_french/3875_sliced_1701.wav,1s_french/16750_sliced_1766.wav,F01_O,F01_O,F06_N,FR,FR,FR,False,zerospeech
GL_TRIP2525_1,GLO142.wav,GLO62.wav,GLO31.wav,S07F,S07F,S05M,GL,GL,GL,True,WorldVowels
BR_TRIP25907_1,BR1024.wav,BR954.wav,BR410.wav,BR-participant5,BR-participant5,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_EN997,1s_english/9020_sliced_3701.wav,1s_english/23512_sliced_2165.wav,1s_english/4919_sliced_3699.wav,6509,6509,8193,EN,EN,EN,True,zerospeech
triplet_FR2882,1s_french/1289_sliced_2105.wav,1s_french/9310_sliced_10001.wav,1s_french/19342_sliced_2107.wav,M07_N,M07_N,F02_N,FR,FR,FR,False,zerospeech
triplet_85_A,ewan_70.wav,ewan_55.wav,amelia_consonants_22.wav,ewan,ewan,amelia,EN,EN,EN,True,pilot-aug-2018
ES_TRIP6307_1,ES28.wav,ES24.wav,ES229.wav,ES-participant2,ES-participant2,ES-participant1,ES,ES,ES,True,WorldVowels
FR_TRIP17469_1,FR1891.wav,FR2219.wav,FR1644.wav,FR-participant3,FR-participant3,FR-participant4,FR,FR,FR,True,WorldVowels
triplet_EN1664,1s_english/17923_sliced_4211.wav,1s_english/4028_sliced_4216.wav,1s_english/14879_sliced_2580.wav,5802,5802,3347,EN,EN,EN,False,zerospeech
triplet_FR19,1s_french/17983_sliced_39.wav,1s_french/10162_sliced_38.wav,1s_french/16563_sliced_41.wav,M08_N,M08_N,M10_N,FR,FR,FR,True,zerospeech
triplet_EN629,1s_english/435_sliced_1884.wav,1s_english/240_sliced_1883.wav,1s_english/15860_sliced_1885.wav,5802,5802,6509,EN,EN,EN,True,zerospeech
triplet_EN1522,1s_english/15880_sliced_2891.wav,1s_english/14633_sliced_4422.wav,1s_english/18255_sliced_4058.wav,8193,8193,5802,EN,EN,EN,False,zerospeech
FR_TRIP76325_1,FR3795.wav,FR3486.wav,FR1771.wav,FR-participant5,FR-participant5,FR-participant3,FR,FR,FR,True,WorldVowels
triplet_EN605,1s_english/7137_sliced_1843.wav,1s_english/22268_sliced_28.wav,1s_english/24928_sliced_1925.wav,3347,3347,6509,EN,EN,EN,True,zerospeech
triplet_FR1086,1s_french/4308_sliced_73.wav,1s_french/17306_sliced_106.wav,1s_french/7355_sliced_266.wav,F02_N,F02_N,M10_O,FR,FR,FR,False,zerospeech
FR_TRIP50922_0,FR456.wav,FR83.wav,FR1860.wav,FR-participant6,FR-participant6,FR-participant3,FR,FR,FR,False,WorldVowels
ES_TRIP16905_0,ES340.wav,ES327.wav,ES148.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,False,WorldVowels
FR_TRIP76137_0,FR3609.wav,FR3858.wav,FR2910.wav,FR-participant5,FR-participant5,FR-participant7,FR,FR,FR,False,WorldVowels
triplet_FR1256,1s_french/6317_sliced_1207.wav,1s_french/15711_sliced_733.wav,1s_french/13291_sliced_746.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2622,1s_french/14081_sliced_262.wav,1s_french/6039_sliced_230.wav,1s_french/10148_sliced_263.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR451,1s_french/16396_sliced_478.wav,1s_french/4121_sliced_656.wav,1s_french/15718_sliced_476.wav,F06_N,F06_N,M10_O,FR,FR,FR,True,zerospeech
triplet_FR2777,1s_french/2385_sliced_198.wav,1s_french/2123_sliced_200.wav,1s_french/11373_sliced_197.wav,M10_N,M10_N,M04_O,FR,FR,FR,True,zerospeech
triplet_FR1792,1s_french/4317_sliced_1531.wav,1s_french/3226_sliced_827.wav,1s_french/19432_sliced_463.wav,M07_O,M07_O,M10_N,FR,FR,FR,False,zerospeech
GR_TRIP67207_1,GR314.wav,GR284.wav,GR459.wav,GR-participant4,GR-participant4,GR-participant3,GR,GR,GR,True,WorldVowels
triplet_EN1558,1s_english/15914_sliced_4957.wav,1s_english/23410_sliced_4958.wav,1s_english/13772_sliced_5613.wav,8193,8193,6895,EN,EN,EN,False,zerospeech
ES_TRIP32887_1,ES267.wav,ES232.wav,ES303.wav,ES-participant1,ES-participant1,ES-participant5,ES,ES,ES,True,WorldVowels
triplet_FR2104,1s_french/10158_sliced_1714.wav,1s_french/5050_sliced_13.wav,1s_french/9838_sliced_893.wav,F06_O,F06_O,M10_N,FR,FR,FR,False,zerospeech
FR_TRIP36190_0,FR4405.wav,FR4332.wav,FR56.wav,FR-participant8,FR-participant8,FR-participant6,FR,FR,FR,False,WorldVowels
triplet_EN768,1s_english/21644_sliced_2920.wav,1s_english/21415_sliced_2296.wav,1s_english/10221_sliced_2921.wav,1571,1571,6509,EN,EN,EN,False,zerospeech
triplet_EN591,1s_english/378_sliced_3677.wav,1s_english/1324_sliced_3676.wav,1s_english/21612_sliced_2902.wav,2294,2294,2741,EN,EN,EN,True,zerospeech
triplet_EN1736,1s_english/26154_sliced_72.wav,1s_english/2242_sliced_73.wav,1s_english/7032_sliced_74.wav,2741,2741,6509,EN,EN,EN,False,zerospeech
EN_TRIP36422_1,EN1453.wav,EN1240.wav,EN2819.wav,EN-participant3,EN-participant3,EN-participant8,EN,EN,EN,True,WorldVowels
triplet_FR2015,1s_french/8172_sliced_1663.wav,1s_french/17438_sliced_329.wav,1s_french/5433_sliced_324.wav,F06_N,F06_N,M10_N,FR,FR,FR,True,zerospeech
triplet_00000020237,TRAIN/DR3/MPRD0/SX441_sliced_115.wav,TRAIN/DR3/MPRD0/SI1431_sliced_283.wav,TEST/DR4/FLBW0/SX229_sliced_451.wav,MPRD0,MPRD0,FLBW0,EN_DR3,EN_DR3,EN_DR4,True,pilot-july-2018
triplet_EN70,1s_english/8094_sliced_1937.wav,1s_english/20760_sliced_210.wav,1s_english/14494_sliced_114.wav,5802,5802,3347,EN,EN,EN,False,zerospeech
triplet_EN679,1s_english/15521_sliced_1116.wav,1s_english/20817_sliced_128.wav,1s_english/14005_sliced_55.wav,5802,5802,1571,EN,EN,EN,True,zerospeech
triplet_FR1032,1s_french/17155_sliced_2335.wav,1s_french/19319_sliced_1092.wav,1s_french/19631_sliced_455.wav,M08_N,M08_N,F01_N,FR,FR,FR,False,zerospeech
triplet_FR2953,1s_french/10865_sliced_2140.wav,1s_french/12986_sliced_2808.wav,1s_french/1401_sliced_10013.wav,F02_O,F02_O,F10_O,FR,FR,FR,True,zerospeech
triplet_EN1516,1s_english/7674_sliced_5242.wav,1s_english/1509_sliced_5240.wav,1s_english/9096_sliced_5037.wav,2741,2741,1571,EN,EN,EN,False,zerospeech
triplet_FR1816,1s_french/19567_sliced_165.wav,1s_french/8682_sliced_148.wav,1s_french/18749_sliced_166.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN1804,1s_english/6144_sliced_1955.wav,1s_english/26086_sliced_125.wav,1s_english/157_sliced_2589.wav,5189,5189,8824,EN,EN,EN,False,zerospeech
TU_TRIP6672_0,TU45.wav,TU48.wav,TU77.wav,TU-participant2,TU-participant2,TU-participant4,TU,TU,TU,False,WorldVowels
triplet_FR1767,1s_french/19567_sliced_165.wav,1s_french/5039_sliced_1519.wav,1s_french/18749_sliced_166.wav,M04_O,M04_O,M10_N,FR,FR,FR,True,zerospeech
triplet_FR2271,1s_french/9510_sliced_1.wav,1s_french/3018_sliced_50.wav,1s_french/19767_sliced_51.wav,F06_N,F06_N,F02_N,FR,FR,FR,True,zerospeech
triplet_FR923,1s_french/13696_sliced_376.wav,1s_french/8427_sliced_385.wav,1s_french/18671_sliced_1008.wav,M10_N,M10_N,F02_N,FR,FR,FR,True,zerospeech
triplet_FR1882,1s_french/9086_sliced_1254.wav,1s_french/13740_sliced_1635.wav,1s_french/16773_sliced_1256.wav,F02_O,F02_O,F02_N,FR,FR,FR,False,zerospeech
triplet_EN2134,1s_english/8570_sliced_1308.wav,1s_english/3713_sliced_2923.wav,1s_english/8243_sliced_1307.wav,6509,6509,5802,EN,EN,EN,False,zerospeech
GL_TRIP711_1,GLO12.wav,GLO3.wav,GLO165.wav,S05M,S05M,S07F,GL,GL,GL,True,WorldVowels
triplet_FR1893,1s_french/8267_sliced_1638.wav,1s_french/68_sliced_1639.wav,1s_french/16773_sliced_1256.wav,M07_N,M07_N,F02_N,FR,FR,FR,True,zerospeech
triplet_FR2307,1s_french/1531_sliced_644.wav,1s_french/14053_sliced_645.wav,1s_french/11302_sliced_358.wav,M07_N,M07_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR550,1s_french/9240_sliced_739.wav,1s_french/8359_sliced_366.wav,1s_french/8991_sliced_1288.wav,M10_N,M10_N,F02_N,FR,FR,FR,False,zerospeech
EN_TRIP7171_1,EN2217.wav,EN2074.wav,EN1599.wav,EN-participant7,EN-participant7,EN-participant1,EN,EN,EN,True,WorldVowels
triplet_EN1174,1s_english/21536_sliced_2071.wav,1s_english/2192_sliced_4218.wav,1s_english/25603_sliced_2073.wav,1571,1571,4926,EN,EN,EN,False,zerospeech
triplet_EN2123,1s_english/9002_sliced_266.wav,1s_english/24378_sliced_215.wav,1s_english/23797_sliced_2406.wav,5189,5189,1571,EN,EN,EN,True,zerospeech
BR_TRIP14202_0,BR637.wav,BR504.wav,BR288.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,False,WorldVowels
FR_TRIP66169_1,FR1483.wav,FR1626.wav,FR1965.wav,FR-participant4,FR-participant4,FR-participant3,FR,FR,FR,True,WorldVowels
ES_TRIP21960_1,ES140.wav,ES79.wav,ES11.wav,ES-participant4,ES-participant4,ES-participant2,ES,ES,ES,True,WorldVowels
FR_TRIP30491_0,FR2928.wav,FR3111.wav,FR3742.wav,FR-participant7,FR-participant7,FR-participant5,FR,FR,FR,False,WorldVowels
triplet_FR1923,1s_french/4747_sliced_199.wav,1s_french/8093_sliced_1565.wav,1s_french/2123_sliced_200.wav,M04_O,M04_O,M10_N,FR,FR,FR,True,zerospeech
triplet_FR1614,1s_french/4997_sliced_2816.wav,1s_french/4002_sliced_1671.wav,1s_french/7866_sliced_1412.wav,F03_O,F03_O,F01_O,FR,FR,FR,False,zerospeech
triplet_FR2434,1s_french/1792_sliced_289.wav,1s_french/4539_sliced_300.wav,1s_french/19274_sliced_2169.wav,M08_N,M08_N,M01_O,FR,FR,FR,False,zerospeech
BR_TRIP7763_0,BR16.wav,BR5.wav,BR845.wav,BR-participant2,BR-participant2,BR-participant1,BR,BR,BR,False,WorldVowels
triplet_FR994,1s_french/18428_sliced_1042.wav,1s_french/16750_sliced_1043.wav,1s_french/15017_sliced_1044.wav,F06_N,F06_N,M08_N,FR,FR,FR,False,zerospeech
triplet_FR2786,1s_french/11373_sliced_197.wav,1s_french/16113_sliced_573.wav,1s_french/2385_sliced_198.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR1823,1s_french/5988_sliced_1566.wav,1s_french/521_sliced_1567.wav,1s_french/10752_sliced_577.wav,M07_N,M07_N,M01_O,FR,FR,FR,True,zerospeech
TU_TRIP10445_1,TU232.wav,TU202.wav,TU177.wav,TU-participant1,TU-participant1,TU-participant3,TU,TU,TU,True,WorldVowels
triplet_FR2735,1s_french/4927_sliced_2562.wav,1s_french/391_sliced_2563.wav,1s_french/5680_sliced_9042.wav,F06_N,F06_N,M01_O,FR,FR,FR,True,zerospeech
BR_TRIP30670_1,BR928.wav,BR934.wav,BR317.wav,BR-participant5,BR-participant5,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR1319,1s_french/16253_sliced_2746.wav,1s_french/12236_sliced_2745.wav,1s_french/14537_sliced_2776.wav,F01_N,F01_N,M10_N,FR,FR,FR,True,zerospeech
BR_TRIP52584_1,BR820.wav,BR810.wav,BR453.wav,BR-participant1,BR-participant1,BR-participant3,BR,BR,BR,True,WorldVowels
triplet_FR2460,1s_french/18585_sliced_94.wav,1s_french/4792_sliced_924.wav,1s_french/11328_sliced_95.wav,F02_O,F02_O,F01_O,FR,FR,FR,False,zerospeech
triplet_EN397,1s_english/6356_sliced_3950.wav,1s_english/10433_sliced_3818.wav,1s_english/6617_sliced_2376.wav,1571,1571,8193,EN,EN,EN,True,zerospeech
triplet_EN784,1s_english/8254_sliced_1100.wav,1s_english/14975_sliced_571.wav,1s_english/25382_sliced_522.wav,5802,5802,6509,EN,EN,EN,False,zerospeech
triplet_EN302,1s_english/22453_sliced_2927.wav,1s_english/23549_sliced_2316.wav,1s_english/6617_sliced_2376.wav,4926,4926,8193,EN,EN,EN,False,zerospeech
triplet_FR985,1s_french/10176_sliced_295.wav,1s_french/17793_sliced_259.wav,1s_french/19117_sliced_296.wav,M08_N,M08_N,F02_N,FR,FR,FR,True,zerospeech
triplet_EN1368,1s_english/23982_sliced_3121.wav,1s_english/16689_sliced_4059.wav,1s_english/15862_sliced_2444.wav,188,188,5189,EN,EN,EN,False,zerospeech
BR_TRIP47615_0,BR337.wav,BR416.wav,BR173.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,False,WorldVowels
FR_TRIP81895_0,FR3433.wav,FR3528.wav,FR4535.wav,FR-participant5,FR-participant5,FR-participant8,FR,FR,FR,False,WorldVowels
TU_TRIP11776_1,TU228.wav,TU203.wav,TU173.wav,TU-participant1,TU-participant1,TU-participant3,TU,TU,TU,True,WorldVowels
GR_TRIP25107_1,GR458.wav,GR427.wav,GR653.wav,GR-participant3,GR-participant3,GR-participant5,GR,GR,GR,True,WorldVowels
triplet_FR1581,1s_french/5428_sliced_1415.wav,1s_french/190_sliced_1146.wav,1s_french/6901_sliced_1416.wav,F10_O,F10_O,F02_N,FR,FR,FR,True,zerospeech
EN_TRIP22707_1,EN459.wav,EN651.wav,EN2674.wav,EN-participant2,EN-participant2,EN-participant8,EN,EN,EN,True,WorldVowels
triplet_FR2656,1s_french/5840_sliced_558.wav,1s_french/13125_sliced_9031.wav,1s_french/7179_sliced_559.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_EN1785,1s_english/12637_sliced_4763.wav,1s_english/14609_sliced_4764.wav,1s_english/25433_sliced_4767.wav,3851,3851,5189,EN,EN,EN,True,zerospeech
BR_TRIP47615_1,BR337.wav,BR416.wav,BR173.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,True,WorldVowels
TU_TRIP8400_1,TU50.wav,TU56.wav,TU82.wav,TU-participant2,TU-participant2,TU-participant4,TU,TU,TU,True,WorldVowels
triplet_EN332,1s_english/21275_sliced_110.wav,1s_english/25005_sliced_3349.wav,1s_english/11272_sliced_298.wav,4926,4926,1571,EN,EN,EN,False,zerospeech
triplet_FR1014,1s_french/4318_sliced_1087.wav,1s_french/8931_sliced_689.wav,1s_french/17541_sliced_1033.wav,M08_N,M08_N,M10_N,FR,FR,FR,False,zerospeech
FR_TRIP12479_1,FR1930.wav,FR1828.wav,FR2782.wav,FR-participant3,FR-participant3,FR-participant1,FR,FR,FR,True,WorldVowels
triplet_FR2309,1s_french/3130_sliced_239.wav,1s_french/19531_sliced_276.wav,1s_french/3807_sliced_687.wav,M08_N,M08_N,F06_N,FR,FR,FR,True,zerospeech
triplet_EN724,1s_english/2950_sliced_2139.wav,1s_english/16410_sliced_2109.wav,1s_english/3063_sliced_2140.wav,5189,5189,4926,EN,EN,EN,False,zerospeech
triplet_FR1832,1s_french/1900_sliced_1568.wav,1s_french/1697_sliced_1512.wav,1s_french/17488_sliced_1569.wav,F01_N,F01_N,F06_N,FR,FR,FR,False,zerospeech
triplet_47_B,amelia_vowels_45.wav,amelia_vowels_22.wav,ewan_45.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
triplet_EN163,1s_english/15098_sliced_2151.wav,1s_english/21543_sliced_2203.wav,1s_english/3250_sliced_2153.wav,3347,3347,5189,EN,EN,EN,True,zerospeech
EN_TRIP3927_0,EN31.wav,EN250.wav,EN1164.wav,EN-participant6,EN-participant6,EN-participant3,EN,EN,EN,False,WorldVowels
triplet_EN617,1s_english/11751_sliced_1839.wav,1s_english/8299_sliced_1857.wav,1s_english/20061_sliced_1841.wav,3851,3851,6509,EN,EN,EN,True,zerospeech
triplet_EN1973,1s_english/24369_sliced_2166.wav,1s_english/9357_sliced_2134.wav,1s_english/13530_sliced_3508.wav,5189,5189,8824,EN,EN,EN,True,zerospeech
triplet_FR1847,1s_french/8482_sliced_2527.wav,1s_french/12274_sliced_2528.wav,1s_french/5266_sliced_2665.wav,M08_N,M08_N,F01_N,FR,FR,FR,True,zerospeech
triplet_EN1694,1s_english/2274_sliced_1150.wav,1s_english/17563_sliced_1238.wav,1s_english/25820_sliced_2804.wav,5802,5802,3347,EN,EN,EN,False,zerospeech
triplet_FR1152,1s_french/18451_sliced_1005.wav,1s_french/7756_sliced_1150.wav,1s_french/17438_sliced_329.wav,M01_O,M01_O,F06_N,FR,FR,FR,False,zerospeech
triplet_EN744,1s_english/11934_sliced_2108.wav,1s_english/4919_sliced_3699.wav,1s_english/22461_sliced_2106.wav,8193,8193,5802,EN,EN,EN,False,zerospeech
triplet_EN1876,1s_english/10342_sliced_841.wav,1s_english/5920_sliced_674.wav,1s_english/22453_sliced_842.wav,5189,5189,4926,EN,EN,EN,False,zerospeech
TU_TRIP11574_0,TU236.wav,TU203.wav,TU80.wav,TU-participant1,TU-participant1,TU-participant4,TU,TU,TU,False,WorldVowels
triplet_EN787,1s_english/3926_sliced_1091.wav,1s_english/10364_sliced_341.wav,1s_english/3337_sliced_1090.wav,4926,4926,5189,EN,EN,EN,True,zerospeech
GR_TRIP58398_0,GR355.wav,GR344.wav,GR567.wav,GR-participant4,GR-participant4,GR-participant1,GR,GR,GR,False,WorldVowels
BR_TRIP17061_1,BR556.wav,BR587.wav,BR689.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
triplet_72_A,ewan_95.wav,ewan_78.wav,amelia_consonants_47.wav,ewan,ewan,amelia,EN,EN,EN,True,pilot-aug-2018
triplet_EN783,1s_english/8254_sliced_1100.wav,1s_english/14975_sliced_571.wav,1s_english/25382_sliced_522.wav,5802,5802,6509,EN,EN,EN,True,zerospeech
triplet_00000008447,TEST/DR5/MRPP0/SX104_sliced_90.wav,TEST/DR5/MRPP0/SI554_sliced_258.wav,TRAIN/DR6/MSJK0/SX66_sliced_426.wav,MRPP0,MRPP0,MSJK0,EN_DR5,EN_DR5,EN_DR6,False,pilot-july-2018
BR_TRIP53536_1,BR702.wav,BR679.wav,BR92.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,True,WorldVowels
triplet_EN717,1s_english/11000_sliced_2222.wav,1s_english/15953_sliced_2111.wav,1s_english/8809_sliced_2221.wav,8193,8193,5189,EN,EN,EN,True,zerospeech
triplet_FR1818,1s_french/14353_sliced_1559.wav,1s_french/14119_sliced_151.wav,1s_french/13621_sliced_1250.wav,M07_N,M07_N,F02_N,FR,FR,FR,False,zerospeech
triplet_FR533,1s_french/15817_sliced_89.wav,1s_french/10576_sliced_730.wav,1s_french/9914_sliced_88.wav,F03_O,F03_O,M07_O,FR,FR,FR,True,zerospeech
ES_TRIP7926_0,ES20.wav,ES31.wav,ES221.wav,ES-participant2,ES-participant2,ES-participant1,ES,ES,ES,False,WorldVowels
triplet_84,maureen_eng_53.wav,veronique_fr_166.wav,jeremy_eng_53.wav,jeremy,veronique,jeremy,EN,FR,EN,False,cogsci-2019
GL_TRIP593_0,GLO75.wav,GLO19.wav,GLO65.wav,S03M,S03M,S02M,GL,GL,GL,False,WorldVowels
triplet_FR832,1s_french/3265_sliced_59.wav,1s_french/11328_sliced_95.wav,1s_french/19835_sliced_58.wav,F01_O,F01_O,F02_N,FR,FR,FR,False,zerospeech
ES_TRIP3037_1,ES43.wav,ES45.wav,ES184.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_FR952,1s_french/7076_sliced_1016.wav,1s_french/4587_sliced_1017.wav,1s_french/4697_sliced_1018.wav,F01_N,F01_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR2509,1s_french/6959_sliced_7134.wav,1s_french/20317_sliced_7133.wav,1s_french/11548_sliced_7136.wav,F01_O,F01_O,F06_O,FR,FR,FR,True,zerospeech
triplet_FR1739,1s_french/5323_sliced_761.wav,1s_french/19234_sliced_1506.wav,1s_french/19479_sliced_553.wav,M08_N,M08_N,M01_O,FR,FR,FR,True,zerospeech
BR_TRIP65341_0,BR656.wav,BR839.wav,BR167.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,False,WorldVowels
BR_TRIP46517_1,BR251.wav,BR265.wav,BR139.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,True,WorldVowels
BR_TRIP48889_0,BR373.wav,BR309.wav,BR992.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,False,WorldVowels
BR_TRIP18877_1,BR549.wav,BR472.wav,BR772.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
triplet_EN1152,1s_english/23480_sliced_1980.wav,1s_english/16707_sliced_4209.wav,1s_english/12648_sliced_2078.wav,5189,5189,1571,EN,EN,EN,False,zerospeech
triplet_FR2151,1s_french/18733_sliced_1274.wav,1s_french/7866_sliced_509.wav,1s_french/4847_sliced_325.wav,F01_O,F01_O,F06_O,FR,FR,FR,True,zerospeech
EN_TRIP8855_0,EN2286.wav,EN1991.wav,EN469.wav,EN-participant7,EN-participant7,EN-participant2,EN,EN,EN,False,WorldVowels
BR_TRIP58975_0,BR647.wav,BR735.wav,BR558.wav,BR-participant1,BR-participant1,BR-participant3,BR,BR,BR,False,WorldVowels
triplet_EN737,1s_english/15519_sliced_2242.wav,1s_english/21146_sliced_2243.wav,1s_english/2957_sliced_2244.wav,5189,5189,6509,EN,EN,EN,True,zerospeech
EN_TRIP7005_1,EN2085.wav,EN1950.wav,EN1266.wav,EN-participant7,EN-participant7,EN-participant3,EN,EN,EN,True,WorldVowels
triplet_FR509,1s_french/14555_sliced_717.wav,1s_french/16563_sliced_41.wav,1s_french/14303_sliced_719.wav,M10_N,M10_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR467,1s_french/16251_sliced_665.wav,1s_french/3291_sliced_666.wav,1s_french/1560_sliced_2347.wav,F02_N,F02_N,F01_N,FR,FR,FR,True,zerospeech
FR_TRIP36193_1,FR4405.wav,FR4332.wav,FR3827.wav,FR-participant8,FR-participant8,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_FR661,1s_french/706_sliced_487.wav,1s_french/19303_sliced_691.wav,1s_french/18481_sliced_2336.wav,F01_O,F01_O,M01_O,FR,FR,FR,True,zerospeech
triplet_FR959,1s_french/1145_sliced_2981.wav,1s_french/12951_sliced_2982.wav,1s_french/20344_sliced_1309.wav,F06_N,F06_N,M04_O,FR,FR,FR,True,zerospeech
TU_TRIP9934_1,TU260.wav,TU249.wav,TU170.wav,TU-participant1,TU-participant1,TU-participant3,TU,TU,TU,True,WorldVowels
triplet_EN1649,1s_english/1605_sliced_1917.wav,1s_english/19485_sliced_1909.wav,1s_english/23366_sliced_1918.wav,5802,5802,5189,EN,EN,EN,True,zerospeech
TU_TRIP3903_0,TU159.wav,TU177.wav,TU240.wav,TU-participant3,TU-participant3,TU-participant1,TU,TU,TU,False,WorldVowels
FR_TRIP12581_1,FR2004.wav,FR1847.wav,FR3609.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_90,maureen_fr_224.wav,veronique_eng_38.wav,marc_fr_212.wav,marc,veronique,marc,FR,EN,FR,True,cogsci-2019
triplet_EN2172,1s_english/9997_sliced_2722.wav,1s_english/18221_sliced_2723.wav,1s_english/972_sliced_2724.wav,3851,3851,5189,EN,EN,EN,False,zerospeech
TU_TRIP8912_1,TU63.wav,TU8.wav,TU103.wav,TU-participant2,TU-participant2,TU-participant4,TU,TU,TU,True,WorldVowels
ES_TRIP12793_0,ES317.wav,ES318.wav,ES173.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,False,WorldVowels
triplet_EN750,1s_english/8021_sliced_1598.wav,1s_english/21921_sliced_925.wav,1s_english/4754_sliced_2144.wav,5802,5802,5189,EN,EN,EN,False,zerospeech
BR_TRIP8853_1,BR159.wav,BR142.wav,BR265.wav,BR-participant2,BR-participant2,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_EN83,1s_english/12855_sliced_1961.wav,1s_english/23796_sliced_192.wav,1s_english/12178_sliced_276.wav,2294,2294,8824,EN,EN,EN,True,zerospeech
triplet_FR2338,1s_french/19073_sliced_799.wav,1s_french/19685_sliced_71.wav,1s_french/19767_sliced_51.wav,F10_O,F10_O,F02_N,FR,FR,FR,False,zerospeech
EN_TRIP12068_1,EN2411.wav,EN2472.wav,EN772.wav,EN-participant5,EN-participant5,EN-participant4,EN,EN,EN,True,WorldVowels
FR_TRIP50784_1,FR235.wav,FR40.wav,FR3156.wav,FR-participant6,FR-participant6,FR-participant7,FR,FR,FR,True,WorldVowels
triplet_EN1577,1s_english/25341_sliced_1233.wav,1s_english/21642_sliced_1822.wav,1s_english/1111_sliced_2097.wav,5802,5802,4926,EN,EN,EN,True,zerospeech
triplet_EN73,1s_english/25278_sliced_1946.wav,1s_english/6668_sliced_1947.wav,1s_english/12178_sliced_276.wav,188,188,8824,EN,EN,EN,True,zerospeech
